,movieId,Unnamed: 0,title,overview,poster_path,video_key,genresId
480,944,1300,Lethal Weapon 4,"In the combustible action franchise's final installment, maverick detectives Martin Riggs and Roger Murtaugh square off against Asian mobster Wah Sing Ku, who's up to his neck in slave trading and counterfeit currency. With help from gumshoe Leo Getz and smart-aleck rookie cop Lee Butters, Riggs and Murtaugh aim to take down Ku and his gang.",/qc0GVMhZk44icQdynIin0xkE9YZ_Lethal_Weapon_4.jpg,https://www.youtube.com/embed/pi2cGmz9Q2A,16
481,947,835,Lawrence of Arabia,"The story of British officer T.E. Lawrence's mission to aid the Arab tribes in their revolt against the Ottoman Empire during the First World War. Lawrence becomes a flamboyant, messianic figure in the cause of Arab unity but his psychological instability threatens to undermine his achievements.",/yBc8a5wQL7FmSra4TgcdNrBcoP9_Lawrence_of_Arabia.jpg,https://www.youtube.com/embed/qPQ7CR3wn8A,"11,19"
482,948,1358,Halloween,"On a black and unholy Halloween night years ago, little Michael Myers brutally slaughtered his sister in cold bold. But for the last fifteen years, town residents have rested easy, knowing that he was safely locked away in a mental hospital – until tonight. Tonight, Michael returns to the same quiet neighbourhood to relive his grisly murder again…and again…and again. For this is a night of evil. Tonight is Halloween!",/yzVhqSi3XkEQOovR4yy2lVTZiQO_Halloween.jpg,https://www.youtube.com/embed/zlgJC-q92t4,"11,13,16"
483,949,5,Heat,"Obsessive master thief, Neil McCauley leads a top-notch crew on various daring heists throughout Los Angeles while determined detective, Vincent Hanna pursues him without rest. Each man recognizes and respects the ability and the dedication of the other even though they are aware their cat-and-mouse game may end in violence.",/obpPQskaVpSiC9RcJRB6iWDTCXS_Heat.jpg,https://www.youtube.com/embed/14oNcFxiVaQ,16
484,950,5571,Ice Age: The Meltdown,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.",/hzJzd0OFRHjSykLuSmDG8ssPJAn_Ice_Age:_The_Meltdown.jpg,https://www.youtube.com/embed/7228109,"10,19"
485,951,4312,Kindergarten Cop,"Hard-edged cop John Kimble gets more than he bargained for when he goes undercover as a kindergarten teacher to get the goods on a brutal drug lord while at the same time protecting the man's young son. Pitted against a class of boisterous moppets whose antics try his patience and test his mettle, Kimble may have met his match … in more ways than one.",/nKnHWwkXyvhzCYWm3FyRAv3qBrl_Kindergarten_Cop.jpg,https://www.youtube.com/embed/PeH_fzD5W8w,"11,19"
486,953,5348,Madagascar,"Alex the lion is the king of the urban jungle, the main attraction at New York's Central Park Zoo. He and his best friends—Marty the zebra, Melman the giraffe and Gloria the hippo—have spent their whole lives in blissful captivity before an admiring public and with regular meals provided for them. Not content to leave well enough alone, Marty lets his curiosity get the better of him and makes his escape—with the help of some prodigious penguins—to explore the world.",/uHkmbxb70IQhV4q94MiBe9dqVqv_Madagascar.jpg,https://www.youtube.com/embed/adPvbscBK_8,"1,11,15,16"
487,954,507,Mission: Impossible,"When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the No. 1 suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.",/lirMXnE7NoVLDr3qeqf48fR1mk4_Mission:_Impossible.jpg,https://www.youtube.com/embed/vadCbBuUM0E,16
488,955,2515,Mission: Impossible II,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.",/1VMWLpk9VXyYcEZ8w3uUhp0OF1v_Mission:_Impossible_II.jpg,https://www.youtube.com/embed/vIpqpRuGrq4,"11,19"
489,956,5618,Mission: Impossible III,"Retired from active duty to train new IMF agents, Ethan Hunt is called back into action to confront sadistic arms dealer, Owen Davian. Hunt must try to protect his girlfriend while working with his new team to complete the mission.",/5l0hS4A119jCA1A02XsFZHq1uRD_Mission:_Impossible_III.jpg,https://www.youtube.com/embed/YaM5BRXWIHY,"11,16"
490,961,2125,The General,"During America’s Civil War, Union spies steal engineer Johnnie Gray's beloved locomotive, 'The General'—with Johnnie's lady love aboard an attached boxcar—and he single-handedly must do all in his power to both get The General back and to rescue Annabelle.",/tmyxr4ZkUKtcUwBc7ptyIWdLZEH_The_General.jpg,https://www.youtube.com/embed/rBWdhiOUyEw,16
491,963,640,The Maltese Falcon,"A private detective takes on a case that involves him with three eccentric criminals, a beautiful liar, and their quest for a priceless statuette.",/wcGLnRsuKyCYg3WLXQqIuB0lsJB_The_Maltese_Falcon.jpg,https://www.youtube.com/embed/3a9YU1SVbSE,14
492,965,3458,The Magnificent Ambersons,The spoiled young heir to the decaying Amberson fortune comes between his widowed mother and the man she has always loved.,/sB7CfN7hWeTVdyUrFrEAapoPmXH_The_Magnificent_Ambersons.jpg,https://www.youtube.com/embed/ylPT4SV8WDE,"7,16,18"
493,968,2343,Dog Day Afternoon,"Based on the true story of would-be Brooklyn bank robbers John Wojtowicz and Salvatore Naturale. Sonny and Sal attempt a bank heist which quickly turns sour and escalates into a hostage situation and stand-off with the police. As Sonny's motives for the robbery are slowly revealed and things become more complicated, the heist turns into a media circus.",/mavrhr0ig2aCRR8d48yaxtD5aMQ_Dog_Day_Afternoon.jpg,https://www.youtube.com/embed/3STmwLDDBcI,"3,4,7"
494,976,3037,Sweet Smell of Success,"New York City newspaper writer J.J. Hunsecker holds considerable sway over public opinion with his Broadway column, but one thing that he can't control is his younger sister, Susan, who is in a relationship with aspiring jazz guitarist Steve Dallas. Hunsecker strongly disapproves of the romance and recruits publicist Sidney Falco to find a way to split the couple, no matter how ruthless the method.",/4SzW8u7avVczndyR3UbU87ZpE0V_Sweet_Smell_of_Success.jpg,https://www.youtube.com/embed/gBbPlyHxj8c,"5,11"
495,979,3923,Irreversible,"Events over the course of one traumatic night in Paris unfold in reverse-chronological order as the beautiful Alex is brutally raped and beaten by a stranger in the underpass. Her boyfriend and ex-lover take matters into their own hands and subsequently seek revenge upon the assailant. A simultaneously beautiful and terrible examination of the destructive nature of cause and effect, and how time destroys everything.",/rxeDxo8FvZpLu6iplNpxdtAVnfu_Irreversible.jpg,https://www.youtube.com/embed/FxPNSErZ5bE,"5,16"
496,981,625,The Philadelphia Story,"When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself.",/o4cYWubhrBFF56IyEyce89lMb5y_The_Philadelphia_Story.jpg,https://www.youtube.com/embed/oCfuPPR7wnQ,16
497,982,893,The Manchurian Candidate,"Near the end of the Korean War, a platoon of U.S. soldiers is captured by communists and brainwashed. Following the war, the platoon is returned home, and Sergeant Raymond Shaw is lauded as a hero by the rest of his platoon. However, the platoon commander, Captain Bennett Marco, finds himself plagued by strange nightmares and soon races to uncover a terrible plot.",/2xQ856kd9hw6bB3OnusGyTvvkwB_The_Manchurian_Candidate.jpg,https://www.youtube.com/embed/tgCyowLRfvA,16
498,984,3286,Dirty Harry,"When a madman dubbed 'Scorpio' terrorizes San Francisco, hard-nosed cop, Harry Callahan – famous for his take-no-prisoners approach to law enforcement – is tasked with hunting down the psychopath. Harry eventually collars Scorpio in the process of rescuing a kidnap victim, only to see him walk on technicalities. Now, the maverick detective is determined to nail the maniac himself.",/UHxxkYe9tRdiPu0JFgcEL5hmQ4_Dirty_Harry.jpg,https://www.youtube.com/embed/K6Vi1VurN9s,"16,19"
499,987,4385,The Front Page,A journalist suffering from burn-out wants to finally say goodbye to his office – but his boss doesn’t like the idea one bit.,/r4RtbJk8wVyZ1yk6yBZjzGD4ANU_The_Front_Page.jpg,https://www.youtube.com/embed/Os4KgsvJ9Ys,"11,16"
500,988,4577,The China Syndrome,"While doing a series of reports on alternative energy sources, opportunistic reporter Kimberly Wells witnesses an accident at a nuclear power plant. Wells is determined to publicize the incident, but soon finds herself entangled in a sinister conspiracy to keep the full impact of the incident a secret.",/uHwwQIlt4XwpTFhX9ZT1A8xSW7F_The_China_Syndrome.jpg,https://www.youtube.com/embed/bIGH1AfIS18,"16,19"
501,990,2416,The Hustler,Fast Eddie Felson is a small-time pool hustler with a lot of talent but a self-destructive attitude. His bravado causes him to challenge the legendary Minnesota Fats to a high-stakes match.,/aSwY6gsACNgtoKpXFPwDovfWF1m_The_Hustler.jpg,https://www.youtube.com/embed/n7aFFqz2bXU,"7,9,17"
502,991,3909,The Man Who Fell to Earth,"Thomas Jerome Newton is an alien who has come to Earth in search of water to save his home planet. Aided by lawyer Oliver Farnsworth, Thomas uses his knowledge of advanced technology to create profitable inventions. While developing a method to transport water, Thomas meets Mary-Lou, a quiet hotel clerk, and begins to fall in love with her. Just as he is ready to leave Earth, Thomas is intercepted by the U.S. government, and his entire plan is threatened.",/gwmPVphE5DMFFGXGMhfEFyxOOYj_The_Man_Who_Fell_to_Earth.jpg,https://www.youtube.com/embed/KUtJ5FnwfCk,16
503,993,3439,Sleuth,A mystery novelist devises an insurance scam with his wife’s lover – but things aren’t exactly as they seem.,/avFuamkwshZr9FURRD9HZPAGtkQ_Sleuth.jpg,https://www.youtube.com/embed/XBRMaieaLdU,16
504,994,3972,Straw Dogs,"David Sumner, a mild-mannered academic from the United States, marries Amy, an Englishwoman. In order to escape a hectic stateside lifestyle, David and his wife relocate to the small town in rural Cornwall where Amy was raised. There, David is ostracized by the brutish men of the village, including Amy's old flame, Charlie. Eventually the taunts escalate, and two of the locals rape Amy. This sexual assault awakes a shockingly violent side of David.",/yigkfHE1OhkxPPrjrV78Y9ibGEk_Straw_Dogs.jpg,https://www.youtube.com/embed/yXkqGVfm1mo,"16,19"
505,996,2391,Double Indemnity,"A rich woman and a calculating insurance agent plot to kill her unsuspecting husband after he signs a double indemnity policy. Against a backdrop of distinctly Californian settings, the partners in crime plan the perfect murder to collect the insurance, which pays double if the death is accidental.",/3FxPFG4IEg1kX00oAJn7L06GoCS_Double_Indemnity.jpg,https://www.youtube.com/embed/1bKSkxV9A8k,"7,10,16,17"
506,1018,3282,Mulholland Drive,"Blonde Betty Elms has only just arrived in Hollywood to become a movie star when she meets an enigmatic brunette with amnesia. Meanwhile, as the two set off to solve the second woman's identity, filmmaker Adam Kesher runs into ominous trouble while casting his latest project.",/tVxGt7uffLVhIIcwuldXOMpFBPX_Mulholland_Drive.jpg,https://www.youtube.com/embed/XQ5Q0CHQ0EU,"1,18,19"
507,1024,202,Heavenly Creatures,"Wealthy and precocious teenager Juliet transfers from England to New Zealand with her family, and soon befriends the quiet, brooding Pauline through their shared love of fantasy and literature. When their parents begin to suspect that their increasingly intense and obsessive bond is becoming unhealthy, the girls hatch a dark plan for those who threaten to keep them apart.",/uvb86wVCIqD3Rlbr0GTNgWDF7Zo_Heavenly_Creatures.jpg,https://www.youtube.com/embed/_bIUDcnHDlg,"1,12,14"
508,1040,4830,The Leopard,"As Garibaldi's troops begin the unification of Italy in the 1860s, an aristocratic Sicilian family grudgingly adapts to the sweeping social changes undermining their way of life. Proud but pragmatic Prince Don Fabrizio Salina allows his war hero nephew, Tancredi, to marry Angelica, the beautiful daughter of gauche, bourgeois Don Calogero, in order to maintain the family's accustomed level of comfort and political clout.",/suzpV7qrrFwo1qlnDwCn5ve1bxN_The_Leopard.jpg,https://www.youtube.com/embed/tHIsJszVBJU,16
509,1049,2011,Sommersby,"Set in the south of the United States just after the Civil War, Laurel Sommersby is just managing to work the farm without her husband Jack, believed killed in the Civil War. By all accounts, Jack Sommersby was not a pleasant man, thus when he returns, Laurel has mixed emotions. It appears that Jack has changed a great deal, leading some people to believe that this is not actually Jack but an imposter. Laurel herself is unsure, but willing to take the man into her home, and perhaps later into her heart...",/acM7nzUMPjcLn5syAoxevSRFnnH_Sommersby.jpg,https://www.youtube.com/embed/obqtXIGpSiE,"9,17"
510,1050,2632,Shower,"An aged father and his younger, mentally challenged son have been working hard every day to keep the bathhouse running for a motley group of regular customers. When his elder son, who left years ago to seek his fortune in the southern city of Shenzhen, abruptly returns one day, it once again puts under stress the long-broken father-son ties. Presented as a light-hearted comedy, Shower explores the value of family, friendship, and tradition.",/1VirGabodNUTqD4E5AtULtPXucO_Shower.jpg,https://www.youtube.com/embed/qcwZfUMDB0w,"8,16"
511,1051,1330,The French Connection,Tough narcotics detective 'Popeye' Doyle is in hot pursuit of a suave French drug dealer who may be the key to a huge heroin-smuggling operation.,/5XSGvIKl2yPvOkieFjc3rzLw7x0_The_French_Connection.jpg,https://www.youtube.com/embed/T76K3RxJY0A,16
